"NA","Omaheke","Otjipandjarwa"
"NA","Kunene","Otjipembahi"
"NA","Erongo","Otjiperongo"
"NA","Kunene","Otjiquena"
"NA","Kunene","Otjirareni"
"NA","Kunene","Otjiraroni"
"NA","Kunene","Otjirova"
"NA","Otjozondjupa","Otjisepa"
"NA","Otjozondjupa","Otjiserandu"
"NA","Kunene","Otjitanda"
"NA","Kunene","Otjitanga"
"NA","Kunene","Otjitati"
"NA","Kunene","Otjitunduwa"
"NA","Kunene","Otjiunaune"
"NA","Omaheke","Otjiungukwa"
"NA","Kunene","Otjiu"
"NA","Kunene","Otjivakuanda"
"NA","Erongo","Otjivero"
"NA","Kunene","Otjivero"
"NA","Omaheke","Otjivetjombungu"
"NA","Kunene","Otjivikango"
"NA","Omaheke","Otjiwaketambo"
"NA","Omaheke","Otjiwaneho"
"NA","Erongo","Otjiwapeke"
"NA","Kunene","Otjiwarongo"
"NA","Omaheke","Otjiwarongo"
"NA","Otjozondjupa","Otjiwarongo"
"NA","Omaheke","Otjiwetjombungu"
"NA","Omaheke","Otjiyere"
"NA","Erongo","Otjohorongo"
"NA","Kunene","Otjomatemba"
"NA","Omaheke","Otjombungu"
"NA","Omaheke","Otjomukona"
"NA","Kunene","Otjomumbonde"
"NA","Omaheke","Otjomungwindi"
"NA","Otjozondjupa","Otjomupanda"
"NA","Kunene","Otjonana"
"NA","Kunene","Otjondeka"
"NA","Kunene","Otjongava"
"NA","Erongo","Otjongeama"
"NA","Omaheke","Otjongombe"
"NA","Otjozondjupa","Otjongombe Settlement"
"NA","Erongo","Otjongundu"
"NA","Kunene","Otjorongwari"
"NA","Omaheke","Otjoruharwi"
"NA","Erongo","Otjotopero"
"NA","Kunene","Otjouye"
"NA","Omaheke","Otjovakombe"
"NA","Kunene","Otjovasando"
"NA","Kunene","Otjovasandu"
"NA","Kunene","Otjovasondu"
"NA","Kunene","Otjovazandu"
"NA","Erongo","Otjozondjou"
"NA","Kunene","Otjozongombe"
"NA","Kunene","Otju"
"NA","Ohangwena","Otofima"
"NA","Omusati","Otsalindi"
"NA","Kunene","Otuazuma"
"NA","Otjozondjupa","Otumborombonga"
"NA","Ohangwena","Otunganga"
"NA","Erongo","Otupopero"
"NA","Kunene","Otuvare"
"NA","Otjozondjupa","Otuvinga"
"NA","Otjozondjupa","Otuvingo"
"NA","Kunene","Otuware"
"NA","Kunene","Otwani"
"NA","Ohangwena","Otyaityava"
"NA","Kunene","Otyoyononoka"
"NA","Ohangwena","Oukala"
"NA","Kunene","Oukongo"
"NA","Ohangwena","Oumbada"
"NA","Ohangwena","Oupili"
"NA","Ohangwena","Oupongo"
"NA","Ohangwena","Oupumako"
"NA","Ohangwena","Oushini"
"NA","Kunene","Outjo"
"NA","Ohangwena","Outwilo"
"NA","Otjozondjupa","Ovanduvongwe"
"NA","Erongo","Ovehotua"
"NA","Omaheke","Ovinjuru"
"NA","Omaheke","Ovinyuru"
"NA","Omaheke","Ovivapa"
"NA","Kunene","Owatjipaue"
"NA","Kunene","Owatupanda"
"NA","Oshikoto","Oyovu"
"NA","Otjozondjupa","Ozanjonga"
"NA","Kunene","Ozombari"
"NA","Erongo","Ozondati"
"NA","Omaheke","Ozondjiva"
"NA","Erongo","Ozongaka"
"NA","Otjozondjupa","Ozongarongombe"
"NA","Omaheke","Ozongaru"
"NA","Kunene","Ozongunda"
"NA","Otjozondjupa","Ozonvanga"
"NA","Erongo","Palmenhorst"
"NA","Kunene","Palm"
"NA","Caprivi","Papuka"
"NA","Otjozondjupa","Paradys"
"NA","Caprivi","Pelepele"
"NA","Karas","Pelgrimsrus"
"NA","Karas","Pelgrimsrust"
"NA","Caprivi","Perepere"
"NA","Hardap","Petrusdal"
"NA","Kunene","Petrusfontein Pos"
"NA","Caprivi","Photo"
"NA","Karas","Pilgrimsrust"
"NA","Karas","Pionier"
"NA","Karas","Pockiesbank-Ost"
"NA","Karas","Pollox"
"NA","Karas","Pollux"
"NA","Karas","Pomona"
"NA","Karas","Poortjie"
"NA","Caprivi","Popa"
"NA","Caprivi","Punga"
"NA","Okavango","Pusa"
"NA","Caprivi","Pwani"
"NA","Oshikoto","Randeier"
"NA","Erongo","Rand Rifles"
"NA","Hardap","Rehoboth"
"NA","Omusati","Rehoboth"
"NA","Erongo","Richthofen"
"NA","Omaheke","Rietfontein"
"NA","Otjozondjupa","Rietfontein"
"NA","Hardap","Rietoog"
"NA","Omaheke","Rietquelle"
"NA","Erongo","Rooibank"
"NA","Karas","Rooi Veldskoea"
"NA","Karas","Rooi Veldskoen"
"NA","Erongo","Rossing Village"
"NA","Kunene","Ruacana"
"NA","Okavango","Rucara"
"NA","Caprivi","Rudhiva"
"NA","Caprivi","Rudiva"
"NA","Okavango","Ruga"
"NA","Caprivi","Rughongo"
"NA","Erongo","Ruhleben"
"NA","Okavango","Ruhuga"
"NA","Okavango","Ruhuru"
"NA","Erongo","Ruimte"
"NA","Okavango","Rukanko"
"NA","Okavango","Runda"
"NA","Okavango","Rundjarara"
"NA","Okavango","Rundu"
"NA","Okavango","Runjarara"
"NA","Okavango","Runtu"
"NA","Okavango","Rupeho"
"NA","Karas","Rus-En-Vrede"
"NA","Okavango","Ruuga"
"NA","Caprivi","Sachona"
"NA","Karas","Saddle Hill North"
"NA","Karas","Saddle Hill"
"NA","Okavango","Saigcakate"
"NA","Okavango","Saigeakate"
"NA","Caprivi","Sakapupwe"
"NA","Caprivi","Sakatuka"
"NA","Caprivi","Sakfweba"
"NA","Erongo","Salem"
"NA","Okavango","Samakape"
"NA","Okavango","Samakapi"
"NA","Okavango","Samasore"
"NA","Caprivi","Sambiso"
"NA","Okavango","Sambuso"
"NA","Okavango","Sambusu"
"NA","Caprivi","Samulandela"
"NA","Karas","Sandfontein"
"NA","Caprivi","Sangwali"
"NA","Caprivi","Sankwassa"
"NA","Erongo","Santa"
"NA","Caprivi","Santusela"
"NA","Caprivi","Sapelapela"
"NA","Caprivi","Saperaperas"
"NA","Okavango","Sapirama"
"NA","Okavango","Sapondwa"
"NA","Omaheke","Sarie Mare"
"NA","Okavango","Sarukwe"
"NA","Okavango","Sarusungu"
"NA","Okavango","Sausungu"
"NA","Okavango","Sauyemwa"
"NA","Okavango","Sawato"
"NA","Erongo","Schlesien Noord"
"NA","Hardap","Schlip"
"NA","Karas","Schonau"
"NA","Caprivi","Schuckmannsburg"
"NA","Caprivi","Schuickmannsburg"
"NA","Caprivi","Schukmansburg"
"NA","Karas","Seeheim"
"NA","Caprivi","Sekrige"
"NA","Caprivi","Sekubis"
"NA","Karas","Sendelingsdrif"
"NA","Karas","Sendelings Drift"
"NA","Karas","Sendlingsdrif"
"NA","Karas","Sendlings Drift"
"NA","Caprivi","Seseke Sabanyai"
"NA","Kunene","Sesfontein"
"NA","Caprivi","Sesheke"
"NA","Caprivi","Setefani"
"NA","Caprivi","Shadikongoro"
"NA","Caprivi","Shadjunu"
"NA","Okavango","Shagaya"
"NA","Okavango","Shakambu Oos"
"NA","Okavango","Shakambu"
"NA","Okavango","Shakawe"
"NA","Caprivi","Shamaghongo"
"NA","Caprivi","Shamatura"
"NA","Caprivi","Shamaturu"
"NA","Okavango","Shamburo"
"NA","Okavango","Shambyu"
"NA","Caprivi","Shamundambo"
"NA","Okavango","Shamvura"
"NA","Caprivi","Shangando"
"NA","Caprivi","Shangandu"
"NA","Okavango","Shankara"
"NA","Okavango","Sharughanda"
"NA","Okavango","Sharukwe"
"NA","Okavango","Shighuru"
"NA","Okavango","Shigruru Nejuwa"
"NA","Okavango","Shiguru"
"NA","Okavango","Shiguvu"
"NA","Okavango","Shikali"
"NA","Okavango","Shikenge"
"NA","Okavango","Shikondo"
"NA","Caprivi","Shilling"
"NA","Okavango","Shimanje"
"NA","Okavango","Shimanya"
"NA","Okavango","Shimweghe"
"NA","Okavango","Shinguruve"
"NA","Okavango","Shinguruvi"
"NA","Caprivi","Shinyemba"
"NA","Okavango","Shinyungwa"
"NA","Okavango","Shinyungwe"
"NA","Okavango","Shipakupaku"
"NA","Okavango","Shishidjo"
"NA","Okavango","Shitembo"
"NA","Okavango","Shitemo"
"NA","Okavango","Shivara"
"NA","Okavango","Shiwuru"
"NA","Okavango","Shudiva"
"NA","Otjozondjupa","Shunem"
"NA","Caprivi","Siambisso"
"NA","Okavango","Sia"
"NA","Caprivi","Sibali"
"NA","Caprivi","Sibinda"
"NA","Caprivi","Sibulwe"
"NA","Caprivi","Sibungu"
"NA","Caprivi","Sichimwa"
"NA","Caprivi","Sifuha"
"NA","Caprivi","Sifuma"
"NA","Okavango","Sigone"
"NA","Caprivi","Sihope"
"NA","Okavango","Siia"
"NA","Caprivi","Sikabelezi"
"NA","Okavango","Sikarosompo"
"NA","Okavango","Sikenge"
"NA","Okavango","Sikereti"
"NA","Okavango","Sikome"
"NA","Okavango","Sikondo"
"NA","Okavango","Siko"
"NA","Caprivi","Sikosi"
"NA","Caprivi","Sikubi"
"NA","Caprivi","Sikwalo"
"NA","Caprivi","Sikwanyi"
"NA","Caprivi","Sikwekwe"
"NA","Caprivi","Silenga"
"NA","Caprivi","Silenge"
"NA","Okavango","Silikunga"
"NA","Caprivi","Silonga"
"NA","Caprivi","Silumbi"
"NA","Karas","Silverstroom"
"NA","Karas","Silwerstroom"
"NA","Caprivi","Simajumbulas"
"NA","Caprivi","Simana"
"NA","Okavango","Simanya"
"NA","Caprivi","Simassiku"
"NA","Caprivi","Simataa"
"NA","Caprivi","Simayumbula"
"NA","Caprivi","Simbwaye"
"NA","Okavango","Simnco"
"NA","Caprivi","Simobe"
"NA","Okavango","Simpanda"
"NA","Karas","Simplon"
"NA","Caprivi","Singalamwe"
"NA","Okavango","Singuruve"
"NA","Caprivi","Sinjala"
"NA","Okavango","Sinjogoro"
"NA","Okavango","Sinsogoro"
"NA","Caprivi","Siomboko"
"NA","Caprivi","Siongo"
"NA","Caprivi","Sipula"
"NA","Okavango","Siraro"
"NA","Caprivi","Sishekesabanyia"
"NA","Okavango","Sisungu"
"NA","Caprivi","Sitongwani"
"NA","Okavango","Sitopogo"
"NA","Caprivi","Situmba"
"NA","Okavango","Siudiva"
"NA","Caprivi","Siunda"
"NA","Okavango","Siurungu"
"NA","Okavango","Sivara"
"NA","Okavango","Siveyo"
"NA","Okavango","Siwi"
"NA","Okavango","Siya"
"NA","Karas","Skilpad"
"NA","Karas","Skuit Drift Cattle Post"
"NA","Karas","Skuit Drift"
"NA","Hardap","Slaaipoort"
"NA","Ohangwena","Sliputu"
"NA","Karas","Snyfontein"
"NA","Karas","Sonderwater"
"NA","Karas","Sonop"
"NA","Kunene","Sorris-Sorris"
"NA","Erongo","Soutrivier"
"NA","Okavango","Sovo"
"NA","Karas","Spencer Bay"
"NA","Karas","Sperlingputs"
"NA","Karas","Sperlingsputs"
"NA","Kunene","Spitskop Pos"
"NA","Otjozondjupa","Spitzkop"
"NA","Hardap","Stampried"
"NA","Hardap","Stamprietfontein"
"NA","Hardap","Stampriet"
"NA","Karas","Stamprivier"
"NA","Karas","Stauch Lager"
"NA","Karas","Stauchs Lager"
"NA","Omaheke","Steinhausen"
"NA","Karas","Sterlingsputs"
"NA","Oshikoto","Stilhoek"
"NA","Otjozondjupa","Stilte"
"NA","Hardap","Stinkwater"
"NA","Okavango","Strohhof"
"NA","Karas","Suiderkruis"
"NA","Otjozondjupa","Sukkelsoek"
"NA","Omaheke","Summerdown"
"NA","Karas","Superlingsputz"
"NA","Erongo","Swakopmund"
"NA","Erongo","Swartbank"
"NA","Karas","Swartberg"
"NA","Okavango","Takwasa"
"NA","Omaheke","Talismanis"
"NA","Erongo","Tamariskia"
"NA","Okavango","Tamsu"
"NA","Karas","Tantalite Valley"
"NA","Okavango","Taratara"
"NA","Caprivi","Taulo"
"NA","Okavango","Tavauka"
"NA","Caprivi","Thikanduka"
"NA","Caprivi","Thinyemba"
"NA","Caprivi","Thipapo"
"NA","Caprivi","Thovega"
"NA","Erongo","Three Sisters"
"NA","Okavango","Tien Myl"
"NA","Otjozondjupa","Tiervlei"
"NA","Okavango","Titima"
"NA","Okavango","Tjeye"
"NA","Okavango","Tjomeyao"
"NA","Caprivi","Tjova"
"NA","Kunene","Toakas"
"NA","Omaheke","Toasis Ii"
"NA","Omaheke","Toasis I"
"NA","Karas","Toekoms"
"NA","Otjozondjupa","Toevlug"
"NA","Otjozondjupa","Toggekry"
"NA","Karas","Tolkoms"
"NA","Kunene","Tomakas"
"NA","Caprivi","Tom"
"NA","Okavango","Tondoro"
"NA","Caprivi","Tongamassakas"
"NA","Kunene","Torrabaai"
"NA","Kunene","Toscanini"
"NA","Karas","Totem"
"NA","Otjozondjupa","Tranedal"
"NA","Karas","Tsamab"
"NA","Ohangwena","Tsamatse"
"NA","Karas","Tsamub"
"NA","Omusati","Tsandi"
"NA","Erongo","Tsaobis"
"NA","Karas","Tsaraxa-Aibes"
"NA","Karas","Tses"
"NA","Omusati","Tshandi"
"NA","Okavango","Tsheye"
"NA","Caprivi","Tshisau"
"NA","Caprivi","Tshova"
"NA","Oshikoto","Tsintsabis"
"NA","Oshikoto","Tsumeb"
"NA","Hardap","Tsumis"
"NA","Otjozondjupa","Tsumkwa"
"NA","Otjozondjupa","Tsumkwe"
"NA","Oshikoto","Tsutsab"
"NA","Omaheke","Tugus"
"NA","Okavango","Tuguva"
"NA","Hardap","Tweekoppies"
"NA","Okavango","Twintig-Myl"
"NA","Otjozondjupa","Twyfelspoort"
"NA","Karas","Tzamab"
"NA","Karas","Uhabis"
"NA","Hardap","Uhlenhorst"
"NA","Erongo","Uigaran"
"NA","Hardap","Uisib"
"NA","Erongo","Uis Mine"
"NA","Erongo","Uis Myn"
"NA","Erongo","Uis"
"NA","Erongo","Uitkoms"
"NA","Otjozondjupa","Uitsig"
"NA","Otjozondjupa","Uitspan"
"NA","Karas","Ukamas"
"NA","Okavango","Uparara"
"NA","Erongo","Ururas"
"NA","Okavango","Uru"
"NA","Erongo","Usakos"
"NA","Omusati","Ushimanya"
"NA","Oshikoto","Utilo"
"NA","Okavango","Utokota"
"NA","Karas","Uubvlei"
"NA","Ohangwena","Uukangowahamalwa"
"NA","Oshikoto","Uukwanambwa"
"NA","Omusati","Uukwanatshikale"
"NA","Omusati","Uukwandongo"
"NA","Omusati","Uukwangula"
"NA","Oshana","Uukwiwongue"
"NA","Oshana","Uukwiwongwe"
"NA","Oshana","Uukwiyu"
"NA","Oshana","Uulungawaanayaangolo"
"NA","Omusati","Uuningu"
"NA","Oshikoto","Uuntyaye"
"NA","Omusati","Uutapi"
"NA","Omusati","Uutsathima"
"NA","Omusati","Uutsima"
"NA","Omusati","Uuvudhiya"
"NA","Okavango","Uvungu-Vungu"
"NA","Karas","Van Zylsrus"
"NA","Karas","Vasvat"
"NA","Otjozondjupa","Veddersdal"
"NA","Otjozondjupa","Veldduin"
"NA","Karas","Veldschoen"
"NA","Karas","Velloor Drift"
"NA","Karas","Velloorsdrift"
"NA","Karas","Velloor"
"NA","Karas","Vellorsdrift"
"NA","Hardap","Verdruk"
"NA","Erongo","Vineta"
"NA","Karas","Vliessengen"
"NA","Karas","Vlissingen Noord"
"NA","Karas","Vlissingen Suid"
"NA","Karas","Vlissingen"
"NA","Hardap","Vogelpan"
"NA","Hardap","Voigtsgrund"
"NA","Otjozondjupa","Vooruit"
"NA","Otjozondjupa","Voorwaarts"
"NA","Otjozondjupa","Vorstershoop"
"NA","Karas","Vredendal Gaobis"
"NA","Karas","Vredendal"
"NA","Karas","Vrede"
"NA","Okavango","Vungu Vungu"
"NA","Okavango","Wadili"
"NA","Okavango","Wadiri"
"NA","Otjozondjupa","Wag-'N-Bietjie"
"NA","Omusati","Wakashamane"
"NA","Erongo","Walfisch-Bucht-Niederland"
"NA","Kunene","Wallwitch"
"NA","Erongo","Walvisbaai"
"NA","Erongo","Walvis Bay"
"NA","Caprivi","Wande"
"NA","Okavango","Wandonga"
"NA","Karas","Warmbad"
"NA","Kunene","Warmquelle"
"NA","Omaheke","Wasser Beyer"
"NA","Otjozondjupa","Waterberg"
"NA","Otjozondjupa","Waterburg"
"NA","Karas","Waterval"
"NA","Caprivi","Wauwu"
"NA","Karas","Wegkruip"
"NA","Otjozondjupa","Welkom"
"NA","Kunene","Wellwitsch"
"NA","Erongo","Welverdien"
"NA","Kunene","Welwitschia"
"NA","Kunene","Welwitsch"
"NA","Caprivi","Wenela"
"NA","Otjozondjupa","Wildacker"
"NA","Oshikoto","Wildernis"
"NA","Erongo","Wilhelmsfeste"
"NA","Erongo","Wilhelmstal"
"NA","Otjozondjupa","Wilmardi"
"NA","Windhoek","Windhoek"
"NA","Windhoek","Windhuk"
"NA","Hardap","Witkop"
"NA","Karas","Witkop"
"NA","Omaheke","Witlvey"
"NA","Karas","Witputs"
"NA","Karas","Witsand"
"NA","Karas","Wittputz"
"NA","Omaheke","Witvlei"
"NA","Omaheke","Witvley"
"NA","Erongo","Wlotzkasbaken"
"NA","Karas","Wolfbeen"
"NA","Karas","Wortel"
"NA","Erongo","Xaubehunis"
"NA","Caprivi","Yaka"
"NA","Ohangwena","Yanghandja"
"NA","Okavango","Yaro"
"NA","Okavango","Yinsu"
"NA","Caprivi","Yishesha"
"NA","Karas","Ysterputs"
"NA","Hardap","Zais"
"NA","Erongo","Zebedeus"
"NA","Kunene","Zesfontein"
"NA","Kunene","Zessfontein"
"NA","Caprivi","Zilitene"
"NA","Okavango","Zone"
"NA","Erongo","Zoutriver"
"NA","Erongo","Zoutrivier"
"NA","Caprivi","Zoveha"
"NA","Erongo","Zwartbank"
